id,price
9090027,20000000
9090028,6200000
9090029,30800000
9090030,62000000
9090031,61000000
9090032,3750000
9090033,8750000
9090034,3100000
9090035,4000000
9090036,3750000
9090037,900000
9090038,3450000
9090039,3300000
9090040,6750000
9090041,4000000
9090042,1400000
9090043,2500000
9090044,5200000
9090045,4700000
9090046,4800000
9090047,10350000
9090048,210000000
9090049,5500000
9090050,5800000
9090051,1800000
9090052,7100000
9090053,31000000
9090054,6300000
9090055,4000000
9090056,4305000
9090057,2600000
9090058,8800000
9090059,6900000
9090060,4700000
9090061,8500000
9090062,6500000
9090063,9900000
9090064,10800000
9090065,10500000
9090066,3700000
9090067,4780000
9090068,6156222
9090069,2420000
9090070,10096948
9090071,1025000
9090072,3580000
9090073,1970000
9090074,11200000
9090075,1850000
9090076,2750000
9090077,3500000
9090078,21300000
9090079,3250000
9090080,4800000
9090081,4700000
9090082,4250000
9090083,3445000
9090084,3800000
9090085,1130000
9090086,4300000
9090087,11500000
9090088,11990000
9090089,5800000
9090090,14500000
9090091,2430000
9090092,8350000
9090093,3400000
9090094,10000000
9090095,3995000
9090096,5709350
9090097,9800000
9090098,7200000
9090099,810000
9090100,24500000
9090101,2800000
9090102,5900000
9090103,3300000
9090104,4500000
9090105,2450000
9090106,3000000
9090107,4900000
9090108,5307009
9090109,4100000
9090110,8200000
9090111,11500000
9090112,4098640
9090113,2470000
9090114,5500000
9090115,5400000
9090116,6800000
9090117,2900000
9090118,50000000
9090119,20000000
9090120,36500000
9090121,15000000
9090122,4999000
9090123,7500000
9090124,2450000
9090125,3700000
9090126,2990000
9090127,18000000
9090128,5400000
9090129,10300000
9090130,670000
9090131,1400000
9090132,8360000
9090133,7650000
9090134,2600000
9090135,10990000
9090136,1049000
9090137,9100000
9090138,8700000
9090139,1050000
9090140,1145000
9090141,765000
9090142,2150000
9090143,1990000
9090144,1150000
9090145,4869170
9090146,5453820
9090147,2300000
9090148,3100000
9090149,56490000
9090150,8500000
9090151,3700000
9090152,2200000
9090153,5930240
9090154,2370000
9090155,3300000
9090156,5490000
9090157,7686880
9090158,5650000
9090159,2500000
9090160,4150000
9090161,25500000
9090162,10300000
9090163,16500000
9090164,16500000
9090165,9700000
9090166,104000000
9090167,5850000
9090168,4700000
9090169,7650000
9090170,6600000
9090171,1550000
9090172,19800000
9090173,56990000
9090174,2290000
9090175,3200000
9090176,480000
9090177,1170000
9090178,1600000
9090179,6900000
9090180,6050000
9090181,2470000
9090182,1800000
9090183,5949000
9090184,10000000
9090185,6100000
9090186,880000
9090187,2195000
9090188,2680000
9090189,19540000
9090190,2700000
9090191,1850000
9090192,9490000
9090193,3930000
9090194,5800000
9090195,2250000
9090196,16000000
9090197,2150000
9090198,6900000
9090199,3200000
9090200,11770000
9090201,5834133
9090202,4699999
9090203,1600000
9090204,6000000
9090205,4700000
9090206,4500000
9090207,14800000
9090208,8800000
9090209,4750000
9090210,4300000
9090211,78000000
9090212,2900000
9090213,4500000
9090214,2200000
9090215,2860000
9090216,3600000
9090217,5000000
9090218,19000000
9090219,5400000
9090220,3600000
9090221,13200000
9090222,1300000
9090223,1400000
9090224,2190000
9090225,5000000
9090226,4059000
9090227,23500000
9090228,9750000
9090229,10700000
9090230,13250000
9090231,7100000
9090232,3950000
9090233,2750000
9090234,6700000
9090235,1690000
9090236,4800000
9090237,8700000
9090238,2700000
9090239,1900000
9090240,5000000
9090241,4250000
9090242,5051200
9090243,15000000
9090244,3350000
9090245,8790000
9090246,1885000
9090247,3471000
9090248,1800000
9090249,3490000
9090250,10500000
9090251,4489900
9090252,900000
9090253,9500000
9090254,650000
9090255,3500000
9090256,14300000
9090257,8500000
9090258,1300000
9090259,2100000
9090260,2300000
9090261,1500000
9090262,3200000
9090263,3920000
9090264,1870000
9090265,3600000
9090266,2250000
9090267,3930000
9090268,5300000
9090269,5300000
9090270,2850000
9090271,7390000
9090272,3200000
9090273,3000000
9090274,2800000
9090275,10500000
9090276,1950000
9090277,1750000
9090278,3050000
9090279,4100000
9090280,8500000
9090281,2500000
9090282,2850000
9090283,3300000
9090284,2700000
9090285,3950000
9090286,1450000
9090287,7100000
9090288,9900000
9090289,7686880
9090290,2620000
9090291,3200000
9090292,4500000
9090293,3150000
9090294,3200000
9090295,2650000
9090296,6955000
9090297,3270000
9090298,13500000
9090299,8358000
9090300,9850000
9090301,550000
9090302,4800000
9090303,2580000
9090304,1299000
9090305,1450000
9090306,1850000
9090307,3550000
9090308,21000000
9090309,3500000
9090310,13000000
9090311,8400000
9090312,2100000
9090313,4100000
9090314,7800000
9090315,3600000
9090316,4850000
9090317,2700000
9090318,5390700
9090319,8760000
9090320,2280000
9090321,5799120
9090322,6200000
9090323,3400000
9090324,2550000
9090325,3100000
9090326,3490000
9090327,2150000
9090328,3412800
9090329,5051000
9090330,1880000
9090331,17820000
9090332,4600000
9090333,7150000
9090334,3180000
9090335,1100000
9090336,5845000
9090337,43000000
9090338,2850000
9090339,3700000
9090340,5500000
9090341,13650000
9090342,3000000
9090343,11900000
9090344,3900000
9090345,1650000
9090346,5600000
9090347,10600000
9090348,2580000
9090349,4200000
9090350,2640000
9090351,2600000
9090352,6950000
9090353,6200000
9090354,950000
9090355,4800000
9090356,4550000
9090357,5200000
9090358,2050000
9090359,14000000
9090360,10181065
9090361,800000
9090362,3900000
9090363,850000
9090364,4900000
9090365,4100000
9090366,3100000
9090367,5290000
9090368,1100000
9090369,1300000
9090370,4717000
9090371,5350000
9090372,4080000
9090373,989000
9090374,3600000
9090375,107766176
9090376,6300000
9090377,2800000
9090378,2900000
9090379,8898000
9090380,3702300
9090381,19900000
9090382,1860000
9090383,9500000
9090384,3790000
9090385,2580000
9090386,2350000
9090387,9195240
9090388,3039120
9090389,2700000
9090390,545000
9090391,19500000
9090392,3430000
9090393,5500000
9090394,9500000
9090395,4900000
9090396,4000000
9090397,2600000
9090398,2300000
9090399,3600000
9090400,10500000
9090401,1700000
9090402,2100000
9090403,2800000
9090404,3800000
9090405,7300000
9090406,6050000
9090407,1470000
9090408,2300000
9090409,3550000
9090410,5949000
9090411,3900000
9090412,5550000
9090413,27520000
9090414,24598500
9090415,4400000
9090416,7500000
9090417,2500000
9090418,5757785
9090419,4200000
9090420,32703000
9090421,5350000
9090422,2500000
9090423,3950000
9090424,550000
9090425,2450000
9090426,3092060
9090427,1050000
9090428,3500000
9090429,4400000
9090430,3300000
9090431,1200000
9090432,3650000
9090433,366000000
9090434,4000000
9090435,3950000
9090436,2900000
9090437,3500000
9090438,10300000
9090439,3590000
9090440,1800000
9090441,5150000
9090442,3145000
9090443,2000000
9090444,4000000
9090445,9000000
9090446,3280000
9090447,2170000
9090448,1800000
9090449,2600000
9090450,1500000
9090451,1650000
9090452,1650000
9090453,3000000
9090454,4130000
9090455,1150000
9090456,3900000
9090457,4100000
9090458,4300000
9090459,950000
9090460,8700000
9090461,8200000
9090462,7500000
9090463,12800000
9090464,5350000
9090465,366000000
9090466,4000000
9090467,6330000
9090468,13500000
9090469,6900000
9090470,11495000
9090471,7574000
9090472,9300000
9090473,1800000
9090474,15800000
9090475,8000000
9090476,1250000
9090477,5000000
9090478,3500000
9090479,8500000
9090480,11765000
9090481,4394286
9090482,11000000
9090483,650000
9090484,2550000
9090485,2290000
9090486,4300000
9090487,27500000
9090488,2900000
9090489,2350000
9090490,7797480
9090491,4150000
9090492,8862120
9090493,2700000
9090494,8050000
9090495,3899000
9090496,3411300
9090497,5300000
9090498,5300000
9090499,5600000
9090500,1150000
9090501,2850000
9090502,9660000
9090503,3800000
9090504,3500000
9090505,4550000
9090506,3200000
9090507,1650000
9090508,2500000
9090509,792774592
9090510,9000000
9090511,8600000
9090512,3790000
9090513,1270000
9090514,2700000
9090515,251934272
9090516,8300000
9090517,2100000
9090518,15030000
9090519,1300000
9090520,8000000
9090521,2080000
9090522,3250000
9090523,1260000
9090524,8000000
9090525,2100000
9090526,2380000
9090527,4650000
9090528,2350000
9090529,2600000
9090530,6290000
9090531,3000000
9090532,2900000
9090533,2250000
9090534,1300000
9090535,4599000
9090536,7000000
9090537,3900000
9090538,11900000
9090539,2400000
9090540,1460000
9090541,5150000
9090542,1950000
9090543,1850000
9090544,10500000
9090545,1000000
9090546,5650000
9090547,9376870
9090548,4400000
9090549,2900000
9090550,11500000
9090551,8200000
9090552,6000000
9090553,5235000
9090554,6900000
9090555,10800000
9090556,4200000
9090557,500000
9090558,3300000
9090559,8650000
9090560,10548000
9090561,10300000
9090562,4660000
9090563,3799000
9090564,5500000
9090565,3120000
9090566,13200000
9090567,5300000
9090568,4660000
9090569,2950000
9090570,4460000
9090571,7400000
9090572,5250000
9090573,2940000
9090574,2678716
9090575,2634071
9090576,4542409
9090577,4464000
9090578,3799000
9090579,1200000
9090580,6800000
9090581,1966200
9090582,3597000
9090583,2266000
9090584,3450000
9090585,8000000
9090586,2370000
9090587,13300000
9090588,2540400
9090589,10500900
9090590,2412800
9090591,2950000
9090592,1859000
9090593,2476600
9090594,2343000
9090595,1650000
9090596,1972000
9090597,1859000
9090598,4200000
9090599,3700000
9090600,15100000
9090601,2710000
9090602,3760000
9090603,1800000
9090604,2500000
9090605,3300000
9090606,6800000
9090607,2599000
9090608,3769223
9090609,7600000
9090610,6300000
9090611,2500000
9090612,820000
9090613,8650000
9090614,8500000
9090615,4599999
9090616,3700000
9090617,3799000
9090618,2250000
9090619,3000000
9090620,3700000
9090621,1800000
9090622,1250000
9090623,8210000
9090624,8210000
9090625,3230000
9090626,5099000
9090627,2095000
9090628,2830000
9090629,2150000
9090630,4650000
9090631,2000000
9090632,4800000
9090633,11238000
9090634,8200000
9090635,3710000
9090636,4320000
9090637,3280000
9090638,1400000
9090639,3300000
9090640,3250000
9090641,2430000
9090642,6200000
9090643,3170000
9090644,4000000
9090645,3650000
9090646,5100000
9090647,10000000
9090648,2800000
9090649,4489900
9090650,3550000
9090651,4600000
9090652,500000
9090653,2450000
9090654,1590000
9090655,770000
9090656,6200000
9090657,2450000
9090658,2450000
9090659,21000000
9090660,12908100
9090661,11870000
9090662,4350000
9090663,3500000
9090664,4380000
9090665,3645000
9090666,6066000
9090667,2280000
9090668,1300000
9090669,2450000
9090670,1100000
9090671,2800000
9090672,2800000
9090673,5450000
9090674,7900000
9090675,8250000
9090676,3850000
9090677,1000000
9090678,3100000
9090679,7300000
9090680,3300000
9090681,7900000
9090682,3000000
9090683,3800000
9090684,7500000
9090685,7500000
9090686,2770000
9090687,4650000
9090688,2550000
9090689,4290000
9090690,900000
9090691,4800000
9090692,5990000
9090693,4970000
9090694,6300000
9090695,6500000
9090696,3700000
9090697,7914000
9090698,5600000
9090699,2300000
9090700,5200000
9090701,2600000
9090702,5270940
9090703,6300000
9090704,1875000
9090705,6900000
9090706,2500000
9090707,2600000
9090708,11950000
9090709,5600000
9090710,13250000
9090711,11600000
9090712,900000
9090713,4221655
9090714,4000000
9090715,4188240
9090716,3500000
9090717,4850000
9090718,2750000
9090719,1900000
9090720,1850000
9090721,2300000
9090722,3400000
9090723,3000000
9090724,6000000
9090725,7000000
9090726,5950000
9090727,7000000
9090728,2880000
9090729,3900000
9090730,11450000
9090731,5485000
9090732,3400000
9090733,3070000
9090734,4900000
9090735,5249000
9090736,2390000
9090737,8150000
9090738,5900000
9090739,2150000
9090740,5426400
9090741,7200000
9090742,2100000
9090743,1100000
9090744,4180000
9090745,9990000
9090746,6113522
9090747,7690000
9090748,4039751
9090749,6200000
9090750,1700000
9090751,6227200
9090752,6600000
9090753,7500000
9090754,7300000
9090755,7000000
9090756,3290000
9090757,6200000
9090758,4532000
9090759,1400000
9090760,6200000
9090761,2366100
9090762,8000000
9090763,5498800
9090764,5500000
9090765,10950000
9090766,3050000
9090767,2775000
9090768,1340000
9090769,4500000
9090770,4896450
9090771,7614790
9090772,15800000
9090773,4797000
9090774,3800000
9090775,9700000
9090776,1700000
9090777,5500000
9090778,6000000
9090779,3817800
9090780,2700000
9090781,3300000
9090782,4290000
9090783,7977000
9090784,5100000
9090785,6090000
9090786,1640000
9090787,3890000
9090788,2650000
9090789,4300000
9090790,5850000
9090791,2250000
9090792,8418000
9090793,3808000
9090794,2180000
9090795,4200000
9090796,3500000
9090797,5630000
9090798,3900000
9090799,950000
9090800,7200000
9090801,3490000
9090802,7800000
9090803,7800000
9090804,3158000
9090805,2339000
9090806,3273000
9090807,2298000
9090808,5300000
9090809,44750000
9090810,2000000
9090811,80900000
9090812,4150000
9090813,5540000
9090814,13900000
9090815,2900000
9090816,1400000
9090817,2200000
9090818,4100000
9090819,13500000
9090820,2200000
9090821,4700000
9090822,6900000
9090823,6900000
9090824,8878645
9090825,1650000
9090826,2800000
9090827,13640000
9090828,3380000
9090829,3459000
9090830,5650000
9090831,3300000
9090832,1400000
9090833,3200000
9090834,20500000
9090835,4090000
9090836,5000000
9090837,3480000
9090838,1700000
9090839,1799000
9090840,3130000
9090841,2020000
9090842,5700000
9090843,5200000
9090844,8200000
9090845,59000000
9090846,3825260
9090847,8080000
9090848,8100000
9090849,4600000
9090850,5100000
9090851,1850000
9090852,4200000
9090853,2770000
9090854,1500000
9090855,3550000
9090856,6300000
9090857,5300000
9090858,5650000
9090859,4100000
9090860,6000000
9090861,4600000
9090862,3600000
9090863,3600000
9090864,8550000
9090865,11040000
9090866,7515244
9090867,5600000
9090868,5300000
9090869,2000000
9090870,4200000
9090871,5500000
9090872,11150000
9090873,4200000
9090874,12000000
9090875,8200000
9090876,13500000
9090877,3300000
9090878,7800000
9090879,4350000
9090880,2600000
9090881,10700000
9090882,4894640
9090883,2250000
9090884,11929700
9090885,9780000
9090886,1500000
9090887,11400000
9090888,4200000
9090889,2600000
9090890,2400000
9090891,5200000
9090892,9100000
9090893,6501600
9090894,9700000
9090895,3600000
9090896,7550000
9090897,28900000
9090898,10700000
9090899,6600000
9090900,7320000
9090901,7122250
9090902,7326050
9090903,2100000
9090904,620000
9090905,10850000
9090906,2280000
9090907,4350000
9090908,2300000
9090909,3700000
9090910,9600000
9090911,1850000
9090912,3000000
9090913,60689580
9090914,64334470
9090915,3300000
9090916,7200000
9090917,25000000
9090918,11600000
9090919,15500000
9090920,4450000
9090921,2500000
9090922,4800000
9090923,2500000
9090924,2150000
9090925,19000000
9090926,30490000
9090927,2350000
9090928,4600000
9090929,3100000
9090930,42000000
9090931,2780000
9090932,3700000
9090933,2720000
9090934,2750000
9090935,5650000
9090936,3890000
9090937,3700000
9090938,4200000
9090939,7390000
9090940,1450000
9090941,13100000
9090942,370000
9090943,1950000
9090944,5690000
9090945,1150000
9090946,2000000
9090947,2500000
9090948,1520000
9090949,3230000
9090950,2150000
9090951,1800000
9090952,2950000
9090953,1650000
9090954,6700000
9090955,9200000
9090956,4990000
9090957,3960000
9090958,6421030
9090959,2700000
9090960,4200000
9090961,4920200
9090962,3745820
9090963,2400000
9090964,1150000
9090965,4500000
9090966,4100000
9090967,4550000
9090968,3250000
9090969,3400000
9090970,3992450
9090971,5656650
9090972,4093630
9090973,3300000
9090974,5000000
9090975,5250000
9090976,8000000
9090977,20500000
9090978,1450000
9090979,4140000
9090980,3046384
9090981,14693544
9090982,3557000
9090983,3039120
9090984,2565000
9090985,3200000
9090986,2500000
9090987,14050000
9090988,47000000
9090989,3679000
9090990,8600000
9090991,4100000
9090992,5060560
9090993,8355108
9090994,8500000
9090995,4500000
9090996,8490000
9090997,3069999
9090998,5500000
9090999,6800000
9091000,5800000
9091001,2000000
9091002,3350000
9091003,1400000
9091004,8300000
9091005,15088500
9091006,12043512
9091007,14101056
9091008,14599800
9091009,6579000
9091010,4499000
9091011,13616100
9091012,14100300
9091013,14101056
9091014,3041045
9091015,4550000
9091016,2800000
9091017,13800000
9091018,2321800
9091019,3350000
9091020,1390000
9091021,2050000
9091022,4550000
9091023,5500000
9091024,11800000
9091025,8100000
9091026,8100000
9091027,2850000
9091028,5200000
9091029,4199999
9091030,10700000
9091031,61920000
9091032,4850000
9091033,7000000
9091034,4850000
9091035,2500000
9091036,1100000
9091037,1300000
9091038,3850000
9091039,1500000
9091040,2500000
9091041,23000000
9091042,5500000
9091043,5300000
9091044,3250000
9091045,850000
9091046,7402873
9091047,16990000
9091048,5011090
9091049,11700000
9091050,12475584
9091051,1500000
9091052,7499000
9091053,800000
9091054,750000
9091055,3499000
9091056,2700000
9091057,3850000
9091058,2250000
9091059,8520000
9091060,4200000
9091061,2450000
9091062,4000000
9091063,1840000
9091064,4000000
9091065,3350000
9091066,1690000
9091067,25600000
9091068,4500000
9091069,11000000
9091070,3500000
9091071,250000
9091072,5550000
9091073,2050000
9091074,3500000
9091075,3450000
9091076,2260000
9091077,4500000
9091078,7100000
9091079,2150000
9091080,4100000
9091081,3600000
9091082,2150000
9091083,1600000
9091084,9000000
9091085,2200000
9091086,8900000
9091087,4000000
9091088,4629735
9091089,4200000
9091090,4650000
9091091,3700000
9091092,12849999
9091093,8246650
9091094,7854400
9091095,5498800
9091096,3681850
9091097,5498800
9091098,1550000
9091099,1300000
9091100,10300000
9091101,1350000
9091102,9500000
9091103,13500000
9091104,20700000
9091105,3200000
9091106,5500000
9091107,3500000
9091108,2700000
9091109,2300000
9091110,7100000
9091111,4890000
9091112,5500000
9091113,4500000
9091114,2600000
9091115,8600000
9091116,6299900
9091117,2390000
9091118,2966500
9091119,3250000
9091120,5400000
9091121,8300000
9091122,4650000
9091123,4000000
9091124,3000000
9091125,14780000
9091126,3500000
9091127,30000000
9091128,5425000
9091129,2630000
9091130,2360000
9091131,6500000
9091132,3150000
9091133,2920000
9091134,1400000
9091135,4932900
9091136,5900000
9091137,2800000
9091138,6076120
9091139,2990000
9091140,11500000
9091141,5000000
9091142,11010720
9091143,2900000
9091144,3160000
9091145,1220000
9091146,3740000
9091147,5969100
9091148,4200000
9091149,2500000
9091150,1270000
9091151,1000000
9091152,7200000
9091153,1250000
9091154,2450000
9091155,1250000
9091156,2800000
9091157,830000
9091158,1250000
9091159,5690000
9091160,2650000
9091161,2200000
9091162,5900000
9091163,6960000
9091164,2800000
9091165,3100000
9091166,7200000
9091167,6600000
9091168,10000000
9091169,5560255
9091170,3290000
9091171,1560000
9091172,1600000
9091173,15400000
9091174,1620000
9091175,6081130
9091176,1600000
9091177,6000000
9091178,16500000
9091179,3500000
9091180,2600000
9091181,5394400
9091182,3500000
9091183,5500000
9091184,4950000
9091185,3190000
9091186,3940000
9091187,2580000
9091188,14700000
9091189,9000000
9091190,6200000
9091191,4111000
9091192,4197000
9091193,2911000
9091194,1850000
9091195,3800000
9091196,1190000
9091197,3699000
9091198,6230000
9091199,1600000
9091200,2640000
9091201,1350000
9091202,3635000
9091203,6500000
9091204,1600000
9091205,4100000
9091206,13500000
9091207,2800000
9091208,5650000
9091209,8750000
9091210,1800000
9091211,2300000
9091212,1130000
9091213,3690000
9091214,6000000
9091215,5100000
9091216,1200000
9091217,5500000
9091218,22900000
9091219,85000000
9091220,5900000
9091221,5880000
9091222,10250000
9091223,2650000
9091224,2450000
9091225,3200000
9091226,3300000
9091227,3500000
9091228,3860000
9091229,9100000
9091230,5550000
9091231,24990000
9091232,2400000
9091233,10500000
9091234,4500000
9091235,6800000
9091236,8700000
9091237,25500000
9091238,8500000
9091239,2000000
9091240,4900000
9091241,5400000
9091242,7200000
9091243,4500000
9091244,12000000
9091245,5099000
9091246,1990000
9091247,8200000
9091248,2550000
9091249,5700000
9091250,12990000
9091251,2730000
9091252,2550000
9091253,1600000
9091254,2400000
9091255,1450000
9091256,3800000
9091257,6800000
9091258,1550000
9091259,1030000
9091260,6035700
9091261,2800000
9091262,4150000
9091263,20500000
9091264,11700000
9091265,16500000
9091266,4868520
9091267,7400000
9091268,4999000
9091269,900000
9091270,2600000
9091271,1150000
9091272,3349000
9091273,3600002
9091274,3600000
9091275,2250000
9091276,2300000
9091277,2500000
9091278,3750000
9091279,3500000
9091280,2200000
9091281,4637600
9091282,3850000
9091283,48200000
9091284,3450000
9091285,15000000
9091286,1500000
9091287,2450000
9091288,13200000
9091289,45000000
9091290,10760000
9091291,3300000
9091292,1780000
9091293,2180000
9091294,7050000
9091295,2500000
9091296,4600000
9091297,11290000
9091298,3300000
9091299,3800000
9091300,330000
9091301,3290000
9091302,1000000
9091303,2850000
9091304,1500000
9091305,2050000
9091306,5615000
9091307,1440000
9091308,2000000
9091309,1590000
9091310,2850000
9091311,11700000
9091312,2550000
9091313,4500000
9091314,11200000
9091315,1950000
9091316,4500000
9091317,4600000
9091318,2030000
9091319,3750000
9091320,4800000
9091321,2600000
9091322,3500000
9091323,5650000
9091324,2150000
9091325,11550000
9091326,3400000
9091327,13557900
9091328,11200000
9091329,15000000
9091330,16990000
9091331,2920000
9091332,5800000
9091333,4440000
9091334,4180000
9091335,2000000
9091336,3000000
9091337,1310000
9091338,7350000
9091339,10838384
9091340,4780000
9091341,4500000
9091342,4500000
9091343,5100000
9091344,2500000
9091345,6300000
9091346,1560000
9091347,4900000
9091348,2000000
9091349,8500000
9091350,5350000
9091351,4600000
9091352,1530000
9091353,5385000
9091354,5050000
9091355,3700000
9091356,1240000
9091357,2800000
9091358,3590000
9091359,13500000
9091360,6200000
9091361,2150000
9091362,13000000
9091363,3000000
9091364,650000
9091365,1500000
9091366,5000000
9091367,330000
9091368,2300000
9091369,1200000
9091370,5015450
9091371,3074000
9091372,1630000
9091373,3060000
9091374,3900000
9091375,3450000
9091376,3650000
9091377,2150000
9091378,3870000
9091379,1800840
9091380,3499000
9091381,4994430
9091382,3690000
9091383,5453820
9091384,3850000
9091385,7500000
9091386,6040000
9091387,3600000
9091388,3445000
9091389,4950000
9091390,4885000
9091391,12000000
9091392,6700000
9091393,2850000
9091394,4800000
9091395,1500000
9091396,6700000
9091397,4399000
9091398,2300000
9091399,2560000
9091400,3600000
9091401,2800000
9091402,30000000
9091403,15157000
9091404,1890000
9091405,1700000
9091406,10000000
9091407,2300000
9091408,2000000
9091409,16850000
9091410,2954992
9091411,5124277
9091412,2969131
9091413,3025484
9091414,3025484
9091415,1900000
9091416,2150000
9091417,57000000
9091418,290000
9091419,3400000
9091420,1580000
9091421,900000
9091422,370000
9091423,2000000
9091424,4200000
9091425,4550000
9091426,3950000
9091427,1100000
9091428,4270000
9091429,9300000
9091430,5245000
9091431,8129000
9091432,2950000
9091433,7000000
9091434,3080000
9091435,9500000
9091436,18300000
9091437,6990000
9091438,1200000
9091439,3000000
9091440,2200000
9091441,7200000
9091442,20700000
9091443,4623000
9091444,10700000
9091445,2555000
9091446,3580000
9091447,5453820
9091448,2300000
9091449,5950000
9091450,2700000
9091451,4900000
9091452,2900000
9091453,2750000
9091454,4000000
9091455,980000
9091456,2690000
9091457,3787088
9091458,5144892
9091459,3789349
9091460,3789349
9091461,2930000
9091462,3050000
9091463,11130000
9091464,5850000
9091465,5700000
9091466,10350000
9091467,2320000
9091468,27000000
9091469,4761300
9091470,5537000
9091471,3100000
9091472,6570000
9091473,5500000
9091474,4150000
9091475,6500000
9091476,5999000
9091477,99970000
9091478,7730000
9091479,1500000
9091480,15000000
9091481,6100000
9091482,1470000
9091483,7823250
9091484,5060560
9091485,9500000
9091486,6100000
9091487,7400000
9091488,5056900
9091489,3000000
9091490,3700000
9091491,4500000
9091492,12200000
9091493,4500000
9091494,4500000
9091495,1100000
9091496,15100000
9091497,6800000
9091498,4350000
9091499,2641000
9091500,65000000
9091501,2350000
9091502,2000000
9091503,4350000
9091504,9300000
9091505,3100000
9091506,2500000
9091507,3150000
9091508,2350000
9091509,2850000
9091510,123524210
9091511,8300000
9091512,1000000
9091513,2812950
9091514,4950000
9091515,3000000
9091516,6750000
9091517,25750000
9091518,3000000
9091519,13800000
9091520,16400000
9091521,2200000
9091522,5100000
9091523,3100000
9091524,8140000
9091525,7600000
9091526,2257801
9091527,4205419
9091528,2900000
9091529,1500000
9091530,5600000
9091531,3500000
9091532,1100000
9091533,7800000
9091534,4890000
9091535,3150000
9091536,8728944
9091537,6112000
9091538,2460000
9091539,3450000
9091540,3900000
9091541,28700000
9091542,2800000
9091543,2600000
9091544,8250000
9091545,2850000
9091546,2800000
9091547,2800000
9091548,2900000
9091549,4700000
9091550,2650000
9091551,3200000
9091552,9189500
9091553,3750000
9091554,5400000
9091555,3200000
9091556,4280000
9091557,7800000
9091558,2950000
9091559,8100000
9091560,4980150
9091561,4935000
9091562,2550000
9091563,990000
9091564,3100000
9091565,2450000
9091566,2520000
9091567,2200000
9091568,4370000
9091569,2400000
9091570,4628400
9091571,7650000
9091572,2000020
9091573,4550000
9091574,18900000
9091575,1950000
9091576,4500000
9091577,3500000
9091578,4300000
9091579,4820000
9091580,3890000
9091581,3450000
9091582,3600000
9091583,3300000
9091584,6900000
9091585,6700000
9091586,2680000
9091587,5200000
9091588,6300000
9091589,2800000
9091590,6000000
9091591,1780000
9091592,6500000
9091593,4200000
9091594,4300000
9091595,3600000
9091596,14000000
9091597,2200000
9091598,2060000
9091599,3650000
9091600,4690000
9091601,2850000
9091602,78561000
9091603,4700000
9091604,1300000
9091605,4700000
9091606,1700000
9091607,2870000
9091608,1750000
9091609,6750000
9091610,7399000
9091611,4997000
9091612,3900000
9091613,7650000
9091614,7530000
9091615,3250000
9091616,2260000
9091617,3150000
9091618,6800000
9091619,3500000
9091620,2550000
9091621,3100000
9091622,4891100
9091623,2700000
9091624,3220000
9091625,4787640
9091626,3600000
9091627,4868520
9091628,3750000
9091629,3500000
9091630,14000000
9091631,8350000
9091632,7920000
9091633,4200000
9091634,4700000
9091635,7250000
9091636,3100000
9091637,2392000
9091638,2150000
9091639,2955000
9091640,2670000
9091641,2840000
9091642,8575000
9091643,4390000
9091644,1300000
9091645,3350000
9091646,1900000
9091647,3900000
9091648,2600000
9091649,1710000
9091650,16700000
9091651,1600000
9091652,3450000
9091653,3639000
9091654,3150000
9091655,4300000
9091656,3750000
9091657,27000000
9091658,27060000
9091659,3370000
9091660,1050000
9091661,5600000
9091662,3100000
9091663,3100000
9091664,3200000
9091665,3800000
9091666,5919335
9091667,5930320
9091668,2600000
9091669,2810000
9091670,4150000
9091671,4323000
9091672,4500000
9091673,3100000
9091674,4100000
9091675,10700000
9091676,20990000
9091677,3700000
9091678,11500000
9091679,3570000
9091680,3570000
9091681,2270000
9091682,4000000
9091683,5300000
9091684,7800000
9091685,2100000
9091686,6500000
9091687,4850000
9091688,4650000
9091689,1700000
9091690,2600000
9091691,7990000
9091692,4600000
9091693,900000
9091694,21098034
9091695,22675860
9091696,11429564
9091697,22598262
9091698,11413400
9091699,22701726
9091700,3700000
9091701,545000
9091702,13800000
9091703,8100000
9091704,3800000
9091705,5999999
9091706,7100000
9091707,2530000
9091708,6200000
9091709,3230000
9091710,3750000
9091711,5750000
9091712,8900000
9091713,12300000
9091714,3550000
9091715,4950000
9091716,22500000
9091717,2150000
9091718,2199000
9091719,6900000
9091720,8084000
9091721,4250000
9091722,6199000
9091723,4099000
9091724,5227840
9091725,5000000
9091726,5100000
9091727,7200000
9091728,19000000
9091729,8800000
9091730,5870000
9091731,2050000
9091732,2350000
9091733,940000
9091734,1500000
9091735,2400000
9091736,15500000
9091737,5275000
9091738,3500000
9091739,3500000
9091740,3550000
9091741,4100000
9091742,2970000
9091743,2700000
9091744,4000000
9091745,10600000
9091746,2350000
9091747,2450000
9091748,3550000
9091749,2700000
9091750,6890000
9091751,830000
9091752,1450000
9091753,780000
9091754,3875000
9091755,6280000
9091756,8700000
9091757,1850000
9091758,1850000
9091759,7440000
9091760,1150000
9091761,4200000
9091762,690000
9091763,5865200
9091764,8439990
9091765,7922875
9091766,3350000
9091767,2600000
9091768,1350000
9091769,2850000
9091770,5400000
9091771,1880000
9091772,1530000
9091773,3000000
9091774,2950000
9091775,680000
9091776,2500000
9091777,3700000
9091778,3490000
9091779,3190000
9091780,3800000
9091781,3800000
