id,date,level,levels,rooms,area,kitchen_area,geo_lat,geo_lon,building_type,object_type,postal_code,street_id,id_region,house_id,price
15847,2021-01-02,5,5,1,32,7,45.02733,35.0957561,5,0,297345,225006,91,2405236,3700000
15848,2021-01-02,2,5,2,44,7,55.97738,92.84898,4,0,660078,,24,,2400000
15849,2021-01-02,1,9,3,60,0,53.34066,83.66786,0,0,656067,,22,,3000000
15850,2021-01-02,4,11,2,62,17,59.997464,30.329765,3,2,194156,534802,78,966549,10600000
15851,2021-01-02,4,8,2,61,11,57.6024799,39.8571556,0,0,150002,472940,76,2526724,3522900
15852,2021-01-02,15,28,1,47.4,17.7,55.812615,37.484864,0,2,,222437,77,1839600,8854320
15853,2021-01-02,13,18,1,40.7,0,45.039935,41.906264,0,0,355029,,26,,2750000
15854,2021-01-02,5,8,1,43.4,17.2,55.4846387,37.3067639,0,2,108840,,77,2377550,9002170
15855,2021-01-02,3,16,1,35,8.14,53.3365955,83.6477463,3,0,656067,158325,22,1794406,2600000
15856,2021-01-02,17,17,1,35,9.5,55.9272296,37.7284224,0,0,141008,209056,50,652306,7000000
15857,2021-01-02,2,2,2,45,6,51.649795,128.920972,4,0,676530,,28,,800000
15858,2021-01-02,9,9,1,26,0,62.0197429,129.6888865,0,0,677010,133219,14,1117502,2500000
15859,2021-01-02,10,22,2,87,-100,45.0716125,38.9728893,4,0,350051,563618,23,1120560,6050000
15860,2021-01-02,4,5,4,73.7,6.7,56.8385216,60.6054911,2,0,620030,494421,66,1730514,3500000
15861,2021-01-02,4,16,2,58.2,12.3,55.663629,37.73244,2,2,109382,,77,,9352740
15862,2021-01-02,9,25,2,54.1,21.4,55.663629,37.73244,2,2,109382,,77,,8747970
15863,2021-01-02,2,10,3,60.8,8,59.12258,37.982998,4,0,162601,,35,,3770000
15864,2021-01-02,2,4,3,63,9.2,50.63629,36.47433,5,2,308511,,31,,3654000
15865,2021-01-02,17,19,1,33.8,-100,57.1529744,65.5344099,3,0,625000,,72,900613,3870000
15866,2021-01-02,4,5,3,105,16,44.584553,33.45453,0,0,299038,,92,,10400000
15867,2021-01-02,1,5,2,47.4,5.8,48.7924774,44.5749588,4,0,400065,383889,34,772559,1910000
15868,2021-01-02,9,9,1,17.4,0,57.1146989,65.584342,4,0,625051,509755,72,1357020,770000
15869,2021-01-02,1,3,3,48,7,56.0876525,92.5708182,4,0,663011,363064,24,1641901,2100000
15870,2021-01-02,5,5,1,30.9,5.6,48.5148059,44.5583414,0,0,400055,,34,,1400000
15871,2021-01-02,5,9,3,57.7,11.1,47.2618928,39.6541502,4,0,344016,451701,61,1232035,2600000
15872,2021-01-02,10,10,-1,35,0,55.020962,83.012121,2,0,630039,281443,54,2175506,2300000
15873,2021-01-02,7,25,1,36.6,9.1,53.2279278,50.2455834,3,2,,151294,63,630600,2300000
15874,2021-01-02,17,25,1,37,0,43.616,39.737617,3,0,354003,333339,23,682853,7600000
15875,2021-01-02,2,5,3,74.4,8,51.62147,39.243317,4,0,394014,,36,,2870000
15876,2021-01-02,2,10,2,52,9,55.1676095,61.4514898,2,0,454071,494448,74,1850176,2760000
15877,2021-01-02,2,3,-1,41,0,52.3580341,104.1337127,4,0,664053,,38,2592930,2700000
15878,2021-01-02,5,5,2,44.7,6.3,50.1748477,39.5956564,2,0,396660,175462,36,1451241,1050000
15879,2021-01-02,20,23,2,52,8,47.2892238,39.69906,4,0,344092,492588,61,2724657,3150000
15880,2021-01-02,2,8,2,47.8,-100,43.9159196,39.334141,3,0,354200,209826,23,1261277,5800000
15881,2021-01-02,2,3,1,37.7,9,54.218542,39.037315,4,0,391710,,62,,1090000
15882,2021-01-02,10,10,2,50,8,53.329725,83.691624,0,0,656006,,22,,3300000
15883,2021-01-02,8,9,2,55,11.4,60.1203854,30.1599998,0,0,197758,327812,78,2630419,5865640
15884,2021-01-02,7,10,1,44,10,47.2607955,39.6524012,2,0,,174851,61,1782525,2350000
15885,2021-01-02,1,3,2,52,9,55.6955629,38.0137917,4,0,140009,,50,1742469,5500000
15886,2021-01-02,3,3,3,55.7,10,58.7105628,59.8260336,4,0,624214,504617,66,1050130,1300000
15887,2021-01-02,1,3,1,30.75,7.4,64.462362,40.75351,0,2,163000,,29,,1890000
15888,2021-01-02,2,5,3,59,6,55.932995,37.994102,4,0,141109,262807,50,2132641,3950000
15889,2021-01-02,1,5,3,61.9,5.5,59.5177873,29.565304,2,0,188420,,47,826917,1350000
15890,2021-01-02,5,6,3,70,9,48.7080087,44.5238573,2,0,400066,576270,34,629086,5500000
15891,2021-01-02,11,14,1,38.3,0,57.1729687,65.5608142,3,2,625022,412006,72,1479836,5990000
15892,2021-01-02,4,9,2,54.31,0,64.5187633,40.6681429,0,2,163015,517844,29,2581737,3014205
15893,2021-01-02,9,9,2,54.31,0,64.5187633,40.6681429,0,2,163015,517844,29,2581737,3014205
15894,2021-01-02,6,9,2,55.42,0,64.5187633,40.6681429,0,2,163015,517844,29,2581737,3075810
15895,2021-01-02,6,9,1,37.06,0,64.5187633,40.6681429,0,2,163015,517844,29,2581737,2112420
15896,2021-01-02,9,9,1,40.03,0,64.5187633,40.6681429,0,2,163015,517844,29,2581737,2221665
15897,2021-01-02,4,9,1,36,0,64.5187633,40.6681429,0,2,163015,517844,29,2581737,2016000
15898,2021-01-02,2,5,4,62,6,54.00481,86.7014247,2,0,652705,512537,42,1612827,1980000
15899,2021-01-02,4,9,1,37.06,0,64.5187633,40.6681429,0,2,163015,517844,29,2581737,2112420
15900,2021-01-02,5,9,1,40.01,0,64.5187633,40.6681429,0,2,163015,517844,29,2581737,2220555
15901,2021-01-02,8,9,2,55.42,0,64.5187633,40.6681429,0,2,163015,517844,29,2581737,3075810
15902,2021-01-02,3,5,2,48,6,59.127918,37.9851129,4,0,162616,469122,35,1393798,2850000
15903,2021-01-02,6,10,-1,46,-100,43.566173,39.7591775,3,0,354054,470537,23,1520377,8550000
15904,2021-01-02,4,9,1,40.01,0,64.5187633,40.6681429,0,2,163015,517844,29,2581737,2220555
15905,2021-01-02,4,9,1,40.03,0,64.5187633,40.6681429,0,2,163015,517844,29,2581737,2161620
15906,2021-01-02,2,5,1,45,-100,43.020603,44.681888,4,2,,,15,2823010,2699000
15907,2021-01-02,8,9,-1,31.81,0,64.5187633,40.6681429,0,2,163015,517844,29,2581737,1908600
15908,2021-01-02,6,10,2,56.5,9,57.0996754,65.6131532,2,0,625028,,72,,4350000
15909,2021-01-02,9,9,1,28.3,6.8,50.536163,137.0229,0,0,681000,,27,,1290000
15910,2021-01-02,5,10,2,58.5,16.4,55.2079023,61.3046123,2,0,454076,407122,74,2715307,2650000
15911,2021-01-02,4,9,1,39.6,0,69.3429497,88.2045191,0,0,663302,537019,24,1088736,1715000
15912,2021-01-02,1,5,1,30.6,6,56.0299486,92.9197851,4,0,660022,257760,24,2502459,2450000
15913,2021-01-02,3,3,1,29.1,-100,59.6176592,60.6262421,5,0,624981,378642,66,2741738,780000
15914,2021-01-02,5,5,1,40,-100,54.595855,53.7109756,4,0,452757,211349,2,2252323,2050000
15915,2021-01-02,8,20,1,43.1,-100,55.8176379,37.4279712,3,2,125424,222437,77,1839600,13531283
15916,2021-01-02,2,16,1,35.8,15.5,45.0855531,39.0446268,0,2,350073,,23,1467740,2040600
15917,2021-01-02,12,19,2,69.92,0,54.7836019,55.9524808,0,2,450007,518125,2,1066234,4894400
15918,2021-01-02,2,2,2,64,-100,53.42963,58.987617,4,0,455000,196285,74,2043163,3000000
15919,2021-01-02,4,7,3,145,30,55.746547,37.628038,3,0,115035,331571,77,1899144,65700000
15920,2021-01-02,3,9,3,69,9,53.3719716,83.7475784,0,0,656037,443846,22,2050951,3280000
15921,2021-01-02,11,18,1,43.9,19.7,59.8827017,30.4512469,3,2,190000,265751,78,766313,7024000
15922,2021-01-02,6,24,1,33.78,9.2,59.9391313,30.3159004,0,2,190000,,78,1402094,3939367
15923,2021-01-02,5,24,1,34.2,12.4,59.9391313,30.3159004,0,2,190000,,78,1402094,4118622
15924,2021-01-02,6,24,1,33.79,9.3,59.9391313,30.3159004,0,2,190000,,78,1402094,3948393
15925,2021-01-02,6,9,1,29,6,53.349451,58.981199,2,0,455008,136214,74,697346,985000
15926,2021-01-02,6,13,-1,22.8,-100,60.0345782,30.2279265,4,2,190000,516443,78,1064258,3552762
15927,2021-01-02,7,13,-1,24,-100,60.0345782,30.2279265,4,2,190000,516443,78,1064258,3579928
15928,2021-01-02,8,13,2,39,19.5,60.0345782,30.2279265,4,2,190000,516443,78,1064258,5496398
15929,2021-01-02,5,9,2,55,-100,67.92276,32.932644,2,0,184506,,51,,1500000
15930,2021-01-02,2,3,3,44,0,55.867258,49.017759,4,0,420085,540464,16,1946546,2290000
15931,2021-01-02,3,5,3,71.6,10,61.7877568,34.3312651,4,2,185002,484917,10,1040857,4270000
15932,2021-01-02,2,2,2,62,-100,64.3992092,34.1429955,5,0,186523,249924,10,1336361,500000
15933,2021-01-02,1,5,1,43,-100,43.6811438,40.2102663,3,0,354392,116257,23,996122,8500000
15934,2021-01-02,14,18,2,48,16.1,59.7981935,30.6365818,0,0,188682,565334,47,1702696,4650000
15935,2021-01-02,5,25,-1,26,0,59.7981935,30.6365818,0,0,188682,565334,47,1702696,2900000
15936,2021-01-02,8,9,1,35.68,0,64.5187633,40.6681429,0,2,163015,517844,29,2581737,2033760
15937,2021-01-02,6,17,1,52.7,12,55.9006389,37.4502734,2,0,141401,527828,50,2173744,6900000
15938,2021-01-02,6,6,2,56.5,8.9,54.774981,56.031149,4,0,450053,222600,2,2779368,5410000
15939,2021-01-02,7,10,3,110,18,56.294098,43.987606,0,0,603057,,52,,11200000
15940,2021-01-02,1,9,2,42,5,59.827659,30.210433,4,0,198260,472157,78,2699901,4900000
15941,2021-01-02,5,9,3,64.6,0,57.7342243,41.0113429,2,0,156016,586836,44,1812396,2845000
15942,2021-01-02,1,8,2,54,9.5,54.9439286,20.1514295,4,2,238560,404443,39,2620078,5950000
15943,2021-01-02,2,2,2,32,-100,53.6264797,83.7189096,5,0,658015,287432,22,888558,450000
15944,2021-01-02,2,2,1,31,-100,56.125912,40.359311,4,0,600015,,33,,1290000
15945,2021-01-02,16,25,1,46,0,55.8877959,37.4567083,3,0,141402,563491,50,1308432,7700000
15946,2021-01-02,1,9,1,38,-100,55.1437933,37.4869966,2,0,142301,273564,50,1717042,4000000
15947,2021-01-02,12,12,3,95,0,51.3147449,37.9149781,0,0,309503,157085,31,2663987,5100000
15948,2021-01-02,3,9,1,40.03,0,64.5187633,40.6681429,0,2,163015,517844,29,2581737,2161620
15949,2021-01-02,9,9,2,54,0,64.5187633,40.6681429,0,2,163015,517844,29,2581737,3024000
15950,2021-01-02,6,9,1,35.72,0,64.5187633,40.6681429,0,2,163015,517844,29,2581737,2018180
15951,2021-01-02,9,9,2,59.6,0,64.5187633,40.6681429,0,2,163015,517844,29,2581737,3307800
15952,2021-01-02,1,10,3,64,8,53.3354069,83.7651623,2,0,656049,225901,22,687275,3950000
15953,2021-01-02,7,7,-1,25.7,-100,60.066589,30.435533,4,2,,140973,47,2305728,3200000
15954,2021-01-02,17,18,4,101.4,15.5,60.066589,30.435533,4,2,,140973,47,2305728,9420000
15955,2021-01-02,18,19,4,113.8,29,60.066589,30.435533,4,2,,140973,47,2305728,10400000
15956,2021-01-02,15,19,3,104.93,13.1,56.3214295,44.0203534,0,2,,257047,52,2443465,12066950
15957,2021-01-02,7,15,2,59.09,16.8,59.8163051,30.3264036,0,2,196158,349079,78,1427199,7622564
15958,2021-01-02,3,5,1,32,0,56.0337881,92.8654102,4,0,660043,359556,24,736387,2580000
15959,2021-01-02,9,10,5,300,0,43.5854551,39.7231548,0,0,354054,487131,23,2718191,25000000
15960,2021-01-02,9,10,3,81.8,12.8,56.12702,47.392366,4,0,428030,358551,21,605262,6350000
15961,2021-01-02,2,18,2,63.2,12.4,55.8648454,48.8845448,4,0,420106,446589,16,912075,3800000
15962,2021-01-02,8,19,-1,38.8,4,43.5695156,39.7493897,3,0,354002,458099,23,1650585,6500000
15963,2021-01-02,4,12,2,78.2,19,55.7016998,37.4986669,3,0,119192,435704,77,1249025,25985000
15964,2021-01-02,14,18,1,41.9,21.9,59.8827017,30.4512469,3,2,190000,265751,78,766313,6892550
15965,2021-01-02,24,25,1,34,0,59.8038366,30.3790625,0,0,196626,465739,78,1565904,4429000
15966,2021-01-02,2,4,2,42.5,0,56.8666577,60.5754401,4,0,620141,369793,66,1658781,2270000
15967,2021-01-02,7,10,3,114.57,19.91,59.965218,30.345566,0,0,194044,553697,78,2234321,24280068
15968,2021-01-02,13,22,2,65.6,0,57.1838737,65.5634342,3,2,625031,555089,72,954535,5700000
15969,2021-01-02,9,10,2,58,0,55.1702355,61.5316462,2,0,454079,293001,74,1150103,2570000
15970,2021-01-02,4,5,1,35,0,45.1623866,39.0227045,0,0,353217,,23,865711,5650000
15971,2021-01-02,2,5,2,118,0,55.7910034,49.1351703,0,0,420012,544264,16,1659254,23650000
15972,2021-01-02,8,10,3,78,0,45.0096862,41.9139621,2,0,355045,545791,26,1904969,3300000
15973,2021-01-02,5,10,3,78,-100,45.0096862,41.9139621,2,0,355045,545791,26,1904969,2800000
15974,2021-01-02,8,9,4,73.9,6.7,59.8682627,30.4027606,0,0,192241,487321,78,2154968,8000000
15975,2021-01-02,1,5,2,38,6,57.9345164,55.3078165,2,0,617001,162656,59,962355,1050000
15976,2021-01-02,3,5,4,60.3,6,59.044774,57.642826,2,0,618353,,59,,500000
15977,2021-01-02,13,16,2,66.3,10.1,51.712643,39.15231,4,0,394088,,36,,4600000
15978,2021-01-02,3,5,1,20,5,47.271909,39.7434877,4,0,344032,547151,61,1727525,1200000
15979,2021-01-02,3,3,3,59.1,8.4,54.6495366,21.0618363,2,0,238210,184806,39,1751473,2800000
15980,2021-01-02,1,5,2,23.5,0,47.271909,39.7434877,4,0,344032,547151,61,1727525,1450000
15981,2021-01-02,5,9,2,44,7.1,47.2334393,39.7240636,4,0,344000,,61,,3450000
15982,2021-01-02,2,2,3,57,-100,50.8431098,39.0318763,0,0,397854,536293,36,2426941,1600000
15983,2021-01-02,3,5,1,29,0,63.5644404,53.6651076,2,0,169313,399850,11,1256675,1400000
15984,2021-01-02,6,23,3,94.46,18,53.1431811,50.0441982,0,2,443042,119816,63,593003,4061780
15985,2021-01-02,4,5,1,31,6,56.1554152,101.6077356,2,0,665717,379457,38,1776485,2300000
15986,2021-01-02,3,9,2,60,12,56.1036874,40.3519718,4,0,600037,352874,33,2466778,4995000
15987,2021-01-02,3,3,1,29,6,55.387554,43.7770746,4,0,607247,413077,52,2155124,1750000
15988,2021-01-02,9,10,1,40,10.8,56.275729,44.051118,0,0,603162,130829,52,1565071,4000000
15989,2021-01-02,1,9,2,52.31,0,64.5187633,40.6681429,0,2,163015,517844,29,2581737,2903205
15990,2021-01-02,1,3,5,225.3,26,54.9345724,83.0974434,4,0,630068,123322,54,2002217,11500000
15991,2021-01-02,4,9,2,54,0,64.5187633,40.6681429,0,2,163015,517844,29,2581737,3024000
15992,2021-01-02,5,5,3,63,10,58.0868341,55.7721766,4,0,617067,340498,59,2556392,2100000
15993,2021-01-02,8,10,2,60,13,47.288389,39.762031,2,0,344065,423347,61,1208362,3350000
15994,2021-01-02,4,10,1,36,6,47.288389,39.762031,2,0,344065,423347,61,1208362,2300000
15995,2021-01-02,2,9,2,59.6,0,64.5187633,40.6681429,0,2,163015,517844,29,2581737,3307800
15996,2021-01-02,8,9,1,36.5,10,51.6085662,45.9706516,4,0,410064,,64,,1700000
15997,2021-01-02,1,5,3,58,-100,52.2909374,45.3932022,2,0,412544,502479,64,1238672,750000
15998,2021-01-02,12,16,3,93.6,14,57.6328253,39.8458567,3,0,150054,243558,76,1356046,7500000
15999,2021-01-02,3,9,2,52.31,0,64.5187633,40.6681429,0,2,163015,517844,29,2581737,2903205
16000,2021-01-02,2,3,3,67,10.5,57.6293002,40.0077216,4,0,150518,194889,76,1686744,3300000
16001,2021-01-02,1,5,4,67.7,0,52.0612778,113.492844,2,0,672038,513216,75,1147952,3900000
16002,2021-01-02,4,8,2,66.7,19.9,55.4846387,37.3067639,0,2,108840,,77,2377550,11989679
16003,2021-01-02,5,14,1,34.8,8.7,56.974033,60.581627,3,0,624090,,66,,2580000
16004,2021-01-02,3,9,1,33,6,55.8628316,37.5201957,5,0,125413,473770,77,1423591,6950000
16005,2021-01-02,2,9,3,64,-100,62.1329642,77.466641,2,0,628462,,86,1686058,2100000
16006,2021-01-02,1,12,-1,14.5,-100,55.679474,37.77465,2,0,109559,171336,77,1817085,3500000
16007,2021-01-02,18,22,1,47.2,-100,55.786738,37.492455,4,2,123298,333722,77,1389893,13688000
16008,2021-01-02,11,22,1,47.2,-100,55.786738,37.492455,4,2,123298,333722,77,1389893,13357600
16009,2021-01-02,20,22,2,80.5,-100,55.786738,37.492455,4,2,123298,333722,77,1389893,19722500
16010,2021-01-02,6,10,2,61,13,50.601524,36.60527,0,0,308001,,31,,5250000
16011,2021-01-02,5,24,2,67.5,14.79,59.8513073,30.0216431,0,2,198515,300413,78,1369322,7425000
16012,2021-01-02,24,25,2,63.42,12.13,59.8513073,30.0216431,0,2,198515,300413,78,1369322,7546980
16013,2021-01-02,2,24,2,68.43,15.34,59.8513073,30.0216431,0,2,198515,300413,78,1369322,8211600
16014,2021-01-02,9,14,1,38,14,55.791683,37.614123,5,0,127018,412656,77,2575714,11250000
16015,2021-01-02,8,20,1,48.5,0,55.814032,49.137289,0,2,421001,372341,16,2581831,6700000
16016,2021-01-02,9,24,2,64.64,12.71,59.8513073,30.0216431,0,2,198515,300413,78,1369322,7175040
16017,2021-01-02,12,24,2,67.5,14.79,59.8513073,30.0216431,0,2,198515,300413,78,1369322,7627500
16018,2021-01-02,15,24,-1,29.36,0,59.8513073,30.0216431,0,2,198515,300413,78,1369322,4345280
16019,2021-01-02,16,25,2,65.96,13.81,59.8513073,30.0216431,0,2,198515,300413,78,1369322,7453480
16020,2021-01-02,24,24,1,47.77,16.27,59.8513073,30.0216431,0,2,198515,300413,78,1369322,6687800
16021,2021-01-02,20,24,1,48.39,18.12,59.8513073,30.0216431,0,2,198515,300413,78,1369322,6387480
16022,2021-01-02,17,25,1,47.93,15.84,59.8513073,30.0216431,0,2,198515,300413,78,1369322,6230900
16023,2021-01-02,23,25,2,63.42,12.13,59.8513073,30.0216431,0,2,198515,300413,78,1369322,7483560
16024,2021-01-02,21,24,1,47.86,17.64,59.8513073,30.0216431,0,2,198515,300413,78,1369322,6461100
16025,2021-01-02,22,25,-1,28.45,0,59.8513073,30.0216431,0,2,198515,300413,78,1369322,4409750
16026,2021-01-02,1,1,1,39.2,6.3,57.5819631,34.5476194,0,0,171163,208343,69,1956297,500000
16027,2021-01-02,1,2,3,53,-100,53.96895,38.545757,4,0,301721,,71,,799000
16028,2021-01-02,6,10,1,36,0,57.1086574,65.7209922,2,0,625047,519034,72,1535797,2250000
16029,2021-01-02,16,24,1,40.5,-100,59.829346,30.102707,3,2,193231,353746,78,2559591,3966028
16030,2021-01-02,4,5,3,51,0,52.351664,104.159522,0,0,664048,,38,,3300000
16031,2021-01-02,9,16,2,62.5,10.8,44.9636418,34.1115048,3,2,295034,480644,91,1583572,4291140
16032,2021-01-02,7,17,1,43.6,0,55.1859155,61.2942097,4,0,454100,545874,74,1488897,2000000
16033,2021-01-02,9,21,2,62.1,-100,55.7877929,37.581977,3,2,,145978,77,1185520,16280680
16034,2021-01-02,19,21,2,71.8,-100,55.7877929,37.581977,3,2,,145978,77,1185520,20926785
16035,2021-01-02,5,21,1,33.2,-100,55.7877929,37.581977,3,2,,145978,77,1185520,9816510
16036,2021-01-02,12,21,1,47,-100,55.7877929,37.581977,3,2,,145978,77,1185520,17168576
16037,2021-01-02,7,21,1,33.3,-100,55.7877929,37.581977,3,2,,145978,77,1185520,9946020
16038,2021-01-02,15,21,3,116.4,-100,55.7877929,37.581977,3,2,,145978,77,1185520,32443034
16039,2021-01-02,5,21,1,46.8,-100,55.7877929,37.581977,3,2,,145978,77,1185520,15699368
16040,2021-01-02,21,21,4,129.5,-100,55.7877929,37.581977,3,2,,145978,77,1185520,42475826
16041,2021-01-02,19,21,3,124,-100,55.7877929,37.581977,3,2,,145978,77,1185520,29618549
16042,2021-01-02,12,21,3,116.6,-100,55.7877929,37.581977,3,2,,145978,77,1185520,32465578
16043,2021-01-02,17,21,3,116.8,-100,55.7877929,37.581977,3,2,,145978,77,1185520,30466112
16044,2021-01-02,8,21,1,33.3,-100,55.7877929,37.581977,3,2,,145978,77,1185520,9979340
16045,2021-01-02,11,21,2,71.8,-100,55.7877929,37.581977,3,2,,145978,77,1185520,18737190
16046,2021-01-02,19,21,1,44.8,-100,55.7877929,37.581977,3,2,,145978,77,1185520,17969280
16047,2021-01-02,4,21,2,79.8,-100,55.7877929,37.581977,3,2,,145978,77,1185520,20976880
16048,2021-01-02,21,21,3,118.9,-100,55.7877929,37.581977,3,2,,145978,77,1185520,33040733
16049,2021-01-02,14,21,2,71.8,-100,55.7877929,37.581977,3,2,,145978,77,1185520,19452380
16050,2021-01-02,7,12,2,38.29,6,55.7504675,37.8195522,0,0,111396,571453,50,2808645,8500000
16051,2021-01-02,18,21,3,110.1,-100,55.7877929,37.581977,3,2,,145978,77,1185520,31865015
16052,2021-01-02,19,21,4,129.5,-100,55.7877929,37.581977,3,2,,145978,77,1185520,41828526
16053,2021-01-02,19,21,4,129.8,-100,55.7877929,37.581977,3,2,,145978,77,1185520,39354504
16054,2021-01-02,13,21,3,116.4,-100,55.7877929,37.581977,3,2,,145978,77,1185520,32434890
16055,2021-01-02,20,21,2,71,-100,55.7877929,37.581977,3,2,,145978,77,1185520,22994280
16056,2021-01-02,6,21,2,62.1,-100,55.7877929,37.581977,3,2,,145978,77,1185520,17001700
16057,2021-01-02,2,21,2,61.7,-100,55.7877929,37.581977,3,2,,145978,77,1185520,17321960
16058,2021-01-02,14,21,3,117.2,-100,55.7877929,37.581977,3,2,,145978,77,1185520,26655726
16059,2021-01-02,12,21,2,71.8,-100,55.7877929,37.581977,3,2,,145978,77,1185520,19167930
16060,2021-01-02,10,21,2,62.1,-100,55.7877929,37.581977,3,2,,145978,77,1185520,16280680
16061,2021-01-02,21,21,3,110.5,-100,55.7877929,37.581977,3,2,,145978,77,1185520,28154724
16062,2021-01-02,1,5,2,62.2,11.5,54.853304,53.059064,4,0,423332,196186,16,1361549,2150000
16063,2021-01-02,16,21,2,70.8,-100,55.7877929,37.581977,3,2,,145978,77,1185520,19894800
16064,2021-01-02,17,21,4,129.5,-100,55.7877929,37.581977,3,2,,145978,77,1185520,41181226
16065,2021-01-02,8,21,1,47,-100,55.7877929,37.581977,3,2,,145978,77,1185520,18295616
16066,2021-01-02,17,21,1,44.8,-100,55.7877929,37.581977,3,2,,145978,77,1185520,17745280
16067,2021-01-02,19,21,3,110.1,-100,55.7877929,37.581977,3,2,,145978,77,1185520,32140340
16068,2021-01-02,5,21,2,79.4,-100,55.7877929,37.581977,3,2,,145978,77,1185520,23884350
16069,2021-01-02,19,21,3,118.4,-100,55.7877929,37.581977,3,2,,145978,77,1185520,36332925
16070,2021-01-02,4,21,1,46.8,-100,55.7877929,37.581977,3,2,,145978,77,1185520,16281584
16071,2021-01-02,8,21,1,47,-100,55.7877929,37.581977,3,2,,145978,77,1185520,16745936
16072,2021-01-02,4,10,2,51,10,48.4346699,135.1029967,2,0,680012,253641,27,1951221,5700000
16073,2021-01-02,6,21,1,30.6,-100,55.7877929,37.581977,3,2,,145978,77,1185520,12359205
16074,2021-01-02,4,21,1,32.8,-100,55.7877929,37.581977,3,2,,145978,77,1185520,10968255
16075,2021-01-02,12,21,1,32.7,-100,55.7877929,37.581977,3,2,,145978,77,1185520,11614185
16076,2021-01-02,20,21,1,47,-100,55.7877929,37.581977,3,2,,145978,77,1185520,17309456
16077,2021-01-02,16,21,3,116.8,-100,55.7877929,37.581977,3,2,,145978,77,1185520,30057312
16078,2021-01-02,2,5,1,30,-100,55.8666673,49.0191759,4,0,420085,540464,16,2218454,2800000
16079,2021-01-02,9,21,1,46.9,-100,55.7877929,37.581977,3,2,,145978,77,1185520,18319140
16080,2021-01-02,6,21,2,71.6,-100,55.7877929,37.581977,3,2,,145978,77,1185520,18260550
16081,2021-01-02,13,21,1,47,-100,55.7877929,37.581977,3,2,,145978,77,1185520,18366056
16082,2021-01-02,2,25,-1,25.2,6.5,55.663629,37.73244,2,2,109382,,77,,5801040
16083,2021-01-02,3,9,1,44,11.6,54.7074702,20.5073241,3,2,236028,336128,39,1975308,3439800
16084,2021-01-02,10,14,3,71.3,8.4,55.874804,37.567536,2,0,127540,536821,77,2811205,12800000
16085,2021-01-02,5,5,2,43.1,0,57.0062962,65.4037944,2,0,625058,247030,72,2222080,1650000
16086,2021-01-02,8,12,-1,25,6,55.971749,37.895906,3,0,141280,482543,50,1934771,3400000
16087,2021-01-02,4,9,1,30,7,54.735256,55.945908,0,0,450015,,2,,3099000
16088,2021-01-02,1,4,2,56,8,53.1025458,48.4135622,4,0,446029,255059,63,2538194,1550000
16089,2021-01-02,1,3,3,80,11,53.777021,87.202618,5,0,654034,284253,42,1089771,3500000
16090,2021-01-02,1,4,2,49.1,6,48.8066021,44.5885223,4,0,,,34,,2000000
16091,2021-01-02,4,5,2,35,-100,43.6266335,44.0506689,4,0,361115,173604,7,1256557,700000
16092,2021-01-02,8,16,2,58.9,9.5,57.0992786,65.5693559,2,0,625033,451365,72,1191438,4235000
16093,2021-01-02,19,26,1,43.27,14.8,60.060415,30.276711,0,2,,413415,78,2067486,6088089
16094,2021-01-02,3,5,1,29,0,63.5644404,53.6651076,2,0,169313,399850,11,1256675,1400000
16095,2021-01-02,6,10,3,80,23.4,57.1282911,65.5401808,2,0,625007,358889,72,1139000,4080000
16096,2021-01-02,25,37,3,108.2,0,55.8980088,37.4586653,0,2,141401,453650,50,1728165,16136964
16097,2021-01-02,1,12,1,37,10,54.734944,55.9578468,4,0,450000,,2,1286564,2500000
16098,2021-01-02,1,5,1,31,9,56.625198,47.95136,2,0,424032,384358,12,1098813,1350000
16099,2021-01-02,2,4,3,55.1,-100,52.5120431,85.1432122,4,0,659315,250410,22,1001519,1700000
16100,2021-01-02,4,9,3,59.2,0,57.1881969,65.5717954,4,0,625031,243329,72,1652586,4350000
16101,2021-01-02,3,4,3,66,8,51.5493232,43.1446949,4,0,412309,387614,64,2413390,1450000
16102,2021-01-02,8,9,1,36,7,54.5166189,36.2674879,0,0,248016,163442,40,1022616,3350000
16103,2021-01-02,2,2,1,28,-100,43.46331,39.9047444,4,0,354340,368266,23,595738,2300000
16104,2021-01-02,3,10,-1,30.7,10,43.4084302,39.9945142,4,0,354340,,23,,5650000
16105,2021-01-02,1,8,2,67.3,17.8,55.5705404,37.4906731,0,0,108801,194736,50,2556313,13750000
16106,2021-01-02,2,2,1,32,6,55.9895581,93.0135018,4,0,660046,475187,24,970040,1100000
16107,2021-01-02,4,4,2,56.3,9,55.7862572,38.4392551,0,0,144000,,50,,3700000
16108,2021-01-02,6,9,1,20.5,5,55.097481,82.957332,0,0,630027,,54,,2190000
16109,2021-01-02,5,12,2,62,13,55.9927225,37.2219399,3,0,124482,,77,1857512,13500000
16110,2021-01-02,5,5,4,78.5,9,54.215309,49.657908,2,0,433509,,73,,1650000
16111,2021-01-02,2,4,1,40,0,55.1877729,61.3927248,5,0,454008,449865,74,972356,2000000
16112,2021-01-02,1,9,4,75.2,-100,55.1343286,61.4340447,2,0,454078,242407,74,1738189,2950000
16113,2021-01-02,3,25,1,35.77,0,60.084047,30.337913,0,2,194358,,78,,4299554
16114,2021-01-02,14,25,-1,31.41,0,60.084047,30.337913,0,2,194358,,78,,4296888
